,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1692,0,1,1,0.5416666666666666,0,0,0,0,1,1,1,0.06965174129353235,0.10719478421417032
1693,0,1,0,1.0,2,2,2,2,2,0,1,0.9572139303482586,0.9642568659127625
1694,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.16368159203980104,0.0018347565197322875
1695,0,1,1,0.75,0,2,0,2,1,1,2,0.5218905472636816,0.43286406646665126
1696,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.6671641791044776,0.028386798984537272
1697,0,1,1,0.875,2,2,2,2,2,0,1,0.5701492537313433,0.5410858527579046
1698,0,1,1,0.986111111111111,0,2,0,2,2,1,2,0.6621890547263681,0.7077775213477959
1699,0,0,0,0.5833333333333333,1,1,1,1,1,1,3,0.023880597014925342,0.10838910685437342
1700,0,0,0,0.6527777777777778,1,1,1,1,2,0,0,0.021890547263681587,0.10664666512808678
1701,0,1,1,0.9166666666666666,0,2,2,0,1,1,1,0.8378109452736319,0.7611758596815139
1702,0,1,0,0.29166666666666663,2,0,2,0,0,1,0,0.8572139303482588,0.25172513270251556
1703,0,0,0,0.15277777777777776,0,2,0,2,0,1,2,0.1731343283582089,0.046884375721209334
1704,0,0,1,0.013888888888888888,0,0,2,0,0,1,2,0.8109452736318408,0.009341103161781675
1705,1,1,0,0.7638888888888888,0,2,2,2,0,0,2,0.718407960199005,0.5799676898222941
1706,0,0,0,0.9583333333333333,0,2,2,2,2,1,1,0.7900497512437811,0.7759923840295407
1707,1,0,0,0.041666666666666664,0,0,2,0,0,0,2,0.553233830845771,0.020493884144934225
1708,0,0,0,0.05555555555555555,0,0,2,2,0,1,2,0.5587064676616916,0.03241403184860374
1709,1,0,0,0.41666666666666663,0,0,2,2,2,1,1,0.5059701492537313,0.23945303484883454
1710,0,0,0,0.06944444444444445,0,0,2,2,0,1,2,0.6417910447761194,0.04603623355642742
1711,0,1,0,0.986111111111111,1,1,1,1,2,1,1,0.061194029850746234,0.19693053311793218
1712,0,0,0,0.40277777777777773,0,2,0,0,1,1,2,0.3681592039800995,0.18479113777982922
1713,0,1,0,0.7222222222222222,0,2,0,2,0,0,0,0.42885572139303485,0.36357604431110085
1714,0,0,0,0.9444444444444444,2,2,2,0,1,0,1,0.582089552238806,0.6017135933533349
1715,0,1,1,0.6388888888888888,1,1,1,1,2,0,3,0.011442786069651711,0.10951419339949228
1716,0,0,0,0.1111111111111111,0,0,0,0,0,1,1,0.36318407960199006,0.04837872144011078
1717,0,1,0,1.0,1,1,1,1,2,0,1,0.014427860696517386,0.16190860835448884
1718,0,0,0,0.2361111111111111,1,1,1,1,1,0,0,0.01641791044776117,0.03512000923147934
1719,0,0,0,0.041666666666666664,0,2,2,2,0,1,2,0.8925373134328359,0.03459496884375722
1720,1,0,0,0.027777777777777776,0,2,0,0,0,1,0,0.6522388059701492,0.016720516962843292
1721,0,0,0,0.125,2,0,0,0,0,1,1,0.5572139303482587,0.0716420493884145
1722,0,0,0,0.7083333333333333,0,2,2,0,1,1,1,0.37960199004975126,0.33576044311100856
1723,0,1,1,0.08333333333333333,1,1,1,1,2,0,3,0.01840796019900498,0.00941033925686591
1724,0,1,0,0.041666666666666664,0,0,0,0,0,0,2,0.7626865671641792,0.02935610431571659
1725,1,0,0,0.2361111111111111,0,0,0,0,0,1,2,0.7557213930348259,0.18340064620355415
1726,0,1,0,0.41666666666666663,0,0,0,0,0,0,2,0.31492537313432833,0.1642222478652204
1727,0,0,0,0.4305555555555555,0,2,0,2,0,1,2,0.5253731343283582,0.2480210016155089
1728,0,0,0,0.625,2,0,2,2,2,0,0,0.6308457711442786,0.4154050311562428
1729,0,1,0,0.8888888888888888,2,2,2,0,1,0,0,0.708457711442786,0.6547253634894992
1730,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.41393034825870645,0.004736902838679898
1731,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5109452736318407,0.005861989383798754
1732,1,1,1,0.8472222222222222,0,2,0,0,1,0,2,0.8034825870646766,0.6866489729979229
1733,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.007960199004975133,2.8848372951765545e-05
1734,0,0,0,0.125,0,0,0,0,0,1,2,0.27014925373134324,0.04615739672282484
1735,0,1,1,1.0,2,2,2,2,2,0,0,0.9572139303482586,0.932581352411724
1736,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.01243781094527363,8.077544426494335e-05
1737,0,1,0,0.09722222222222221,0,0,0,0,0,1,3,0.25870646766169153,0.034000692360950845
1738,0,1,0,0.9166666666666666,0,2,2,2,1,1,0,0.7194029850746269,0.7053023309485345
1739,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5139303482587065,0.0058966074313408735
1740,0,1,1,0.5555555555555556,1,1,1,1,0,1,0,0.021393034825870627,0.0838333717978306
1741,0,0,0,0.2222222222222222,0,2,2,0,0,1,0,0.5288557213930348,0.1376990537733672
1742,0,0,0,0.027777777777777776,0,2,0,0,0,1,0,0.6855721393034826,0.01903415647357489
1743,0,1,0,0.9305555555555555,1,1,1,1,2,0,1,0.06567164179104479,0.18055619663051006
1744,0,1,0,0.5694444444444444,2,2,2,0,1,1,0,0.8577114427860696,0.47810408492961
1745,0,1,1,0.7777777777777777,1,1,1,1,2,1,1,0.015422885572139305,0.12705977382875608
1746,0,0,0,1.0,2,2,2,2,2,1,0,0.9771144278606966,0.9225421186245096
1747,0,1,1,0.041666666666666664,0,0,0,0,0,1,0,0.6616915422885572,0.028392568659127627
1748,0,1,0,0.75,1,1,1,1,2,0,1,0.01791044776119402,0.1250403877221325
1749,1,0,0,0.7222222222222222,0,2,2,2,0,1,2,0.9203980099502488,0.6708054465728133
1750,0,0,0,0.6944444444444444,0,0,2,2,2,1,0,0.7109452736318408,0.49454188783752595
1751,0,0,0,0.19444444444444442,0,0,0,2,0,1,2,0.7134328358208956,0.1338102930994692
1752,0,1,0,0.375,2,0,0,0,1,0,1,0.3029850746268657,0.16189129933071775
1753,1,1,0,1.0,2,2,2,2,2,1,0,0.7796019900497512,0.7856796676667436
1754,0,0,0,0.861111111111111,2,2,0,0,1,1,1,0.5577114427860697,0.5399549965381952
1755,0,0,0,0.16666666666666666,0,2,0,2,0,1,2,0.35870646766169145,0.07335564274174937
1756,1,0,0,0.611111111111111,0,0,2,2,1,0,0,0.56318407960199,0.3749423032540965
1757,0,1,1,0.75,0,2,0,2,2,1,0,0.6139303482587065,0.5011827832910224
1758,0,0,0,0.9444444444444444,1,1,1,1,2,0,0,0.01791044776119402,0.15786983614124164
1759,0,0,0,0.2777777777777778,1,1,1,1,0,0,3,0.011442786069651711,0.04576505885068082
1760,0,1,1,0.6944444444444444,0,0,2,0,1,0,0,0.36467661691542286,0.2994807292868682
1761,0,0,0,0.8055555555555555,1,1,1,1,2,1,1,0.061691542288557194,0.1724901915531964
1762,0,1,1,0.4861111111111111,0,2,0,0,0,1,0,0.7104477611940299,0.3626586660512347
1763,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.27014925373134324,0.007171705515808909
1764,0,1,1,0.875,2,0,2,2,2,0,3,0.5716417910447761,0.5374913454881145
1765,0,1,0,0.8055555555555555,2,2,2,0,1,1,1,0.9194029850746269,0.7509635356565889
1766,0,1,1,0.375,1,1,1,1,1,1,3,0.02288557213930348,0.06513962612508654
1767,0,1,0,0.986111111111111,2,2,2,2,2,1,1,0.9641791044776119,0.9299907685206555
1768,0,0,0,0.875,0,0,2,0,1,0,1,0.4009950248756219,0.4021117009000692
1769,0,1,0,0.986111111111111,0,2,2,0,0,1,0,0.7462686567164178,0.7674417262866374
1770,1,0,0,0.5694444444444444,2,2,2,0,0,1,2,0.944776119402985,0.5389683821832448
1771,1,0,0,0.18055555555555555,0,0,0,0,0,1,2,0.7189054726368159,0.13643549503807986
1772,0,0,0,0.027777777777777776,0,0,0,0,0,0,2,0.6044776119402985,0.0144068774521117
1773,0,1,1,0.9444444444444444,1,1,1,1,2,1,0,0.010945273631840807,0.14699399953842604
1774,0,1,1,0.013888888888888888,2,0,0,0,0,1,3,0.3034825870646766,0.0034560350796215096
1775,1,0,0,0.9027777777777777,2,0,2,2,2,1,2,0.9034825870646767,0.8180706208169859
1776,1,1,0,1.0,1,1,1,1,2,1,0,0.06716417910447761,0.205833141010847
1777,0,0,0,0.38888888888888884,0,0,0,2,0,1,1,0.36467661691542286,0.17151511654742674
1778,0,1,1,1.0,1,1,1,1,2,0,1,0.06467661691542287,0.21235864297253634
1779,0,0,0,0.027777777777777776,2,2,0,0,0,1,2,0.7253731343283583,0.017274405723517194
1780,0,0,1,0.25,1,1,1,1,1,0,0,0.018905472636815884,0.042932148626817455
1781,1,1,0,0.8333333333333333,0,2,2,0,1,1,2,0.8567164179104477,0.7293618739903069
1782,1,0,0,0.3611111111111111,0,0,0,2,0,1,2,0.47562189054726367,0.18850680821601665
1783,0,0,1,0.013888888888888888,0,0,0,0,0,1,2,0.5313432835820896,0.0060985460420032315
1784,0,0,0,0.05555555555555555,1,1,1,1,0,0,3,0.020895522388059695,0.006773597969074545
1785,0,1,1,0.9444444444444444,2,2,2,2,2,1,1,0.735820895522388,0.7355238864528041
1786,0,0,0,0.5277777777777778,0,2,2,2,0,1,1,0.6567164179104478,0.3745326563581814
1787,1,1,0,0.5833333333333333,2,0,2,0,1,1,0,0.8651741293532339,0.5285425801984768
1788,0,1,0,0.7916666666666666,1,1,1,1,2,1,0,0.013432835820895522,0.1287156704361874
1789,0,1,0,0.75,0,2,0,0,0,0,2,0.12089552238805967,0.18492384029540734
1790,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.5955223880597014,0.10714285714285715
1791,0,1,0,0.611111111111111,2,2,2,0,1,1,3,0.43034825870646765,0.3119547657512116
1792,0,1,1,0.5833333333333333,2,2,0,0,0,1,0,0.5089552238805971,0.3507385183475652
1793,0,1,1,1.0,1,1,1,1,2,0,0,0.06467661691542287,0.20203092545580428
1794,0,1,1,0.986111111111111,2,2,2,2,2,0,3,0.7243781094527363,0.7240883914147243
1795,0,1,0,0.2638888888888889,0,0,2,0,0,0,3,0.7104477611940299,0.2010443111008539
1796,0,1,0,0.3194444444444444,0,0,0,2,0,1,1,0.5512437810945274,0.18739326102007847
1797,0,0,0,0.41666666666666663,1,1,1,1,2,0,1,0.011442786069651711,0.06458573736441266
1798,0,0,0,0.4861111111111111,1,1,1,1,1,0,0,0.07910447761194028,0.10801984768059082
1799,0,0,0,0.1388888888888889,2,0,0,0,0,1,2,0.800497512437811,0.11013731825525042
1800,0,0,0,0.013888888888888888,0,0,0,0,0,1,0,0.25472636815920396,0.0028906069697669052
1801,0,0,0,0.3055555555555555,0,0,0,0,0,1,3,0.5119402985074627,0.16981306254327258
1802,0,1,1,0.09722222222222221,2,2,2,0,2,0,3,0.20199004975124374,0.030140780060004615
1803,0,0,0,0.5,2,2,2,2,2,1,3,0.34676616915422886,0.21722247865220404
1804,0,1,1,0.4722222222222222,1,1,1,1,0,0,3,0.023880597014925342,0.08049849988460651
1805,0,1,1,1.0,2,2,2,0,2,0,1,0.4597014925373134,0.5424878836833602
1806,0,1,1,0.5,1,1,1,1,2,0,1,0.0681592039800995,0.10525617355181169
1807,0,0,0,0.013888888888888888,0,0,2,0,0,0,2,0.5781094527363183,0.006640895453496423
1808,0,0,0,0.3194444444444444,0,2,0,0,0,1,2,0.6059701492537314,0.19133971843988
1809,1,1,0,0.4444444444444444,0,0,0,0,0,1,2,0.664179104477612,0.30270597738287564
1810,0,1,1,0.986111111111111,2,2,2,2,1,1,1,0.7651741293532338,0.7791426263558736
1811,1,0,0,0.3194444444444444,0,0,2,0,0,1,3,0.607960199004975,0.20961227786752828
1812,0,1,0,0.2361111111111111,0,0,2,0,1,1,0,0.7800995024875622,0.1811043157165936
1813,0,0,0,0.013888888888888888,0,0,2,2,0,1,2,0.5696517412935324,0.00654281098546042
1814,0,1,1,0.16666666666666666,1,1,1,1,2,0,3,0.014427860696517386,0.027642510962381725
1815,0,1,0,1.0,1,1,1,1,2,0,1,0.02238805970149252,0.17118047542118625
1816,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.009452736318407956,4.6157396722824526e-05
1817,1,1,0,1.0,0,2,0,0,2,0,0,0.7970149253731342,0.7974382644818832
1818,0,1,1,0.8333333333333333,0,0,0,0,0,0,0,0.5582089552238805,0.5117124394184168
1819,0,1,1,0.8472222222222222,0,2,2,2,2,0,1,0.3293532338308458,0.3722132471728595
1820,0,1,0,0.08333333333333333,0,0,0,0,0,0,3,0.27263681592039796,0.035154627279021466
1821,1,1,0,0.4444444444444444,0,0,0,0,0,0,2,0.6671641791044776,0.3049042234018001
1822,0,0,1,0.4305555555555555,0,0,0,0,0,1,1,0.6796019900497512,0.30909300715439647
1823,0,0,0,0.2638888888888889,0,2,0,0,0,1,1,0.553233830845771,0.16220863143318717
1824,0,1,1,1.0,1,1,1,1,2,0,0,0.020398009950248763,0.1595141933994923
1825,0,0,0,0.4444444444444444,0,2,0,0,0,1,2,0.3577114427860697,0.19856912070159244
1826,0,1,0,0.9027777777777777,0,2,0,0,0,1,2,0.7203980099502488,0.6822294022617125
1827,0,1,1,0.625,2,0,0,0,0,1,0,0.3248756218905472,0.26714170320793906
1828,0,0,0,0.5833333333333333,1,1,1,1,1,0,2,0.06766169154228854,0.10743711054696516
1829,0,0,0,0.1111111111111111,0,0,0,0,0,1,2,0.56318407960199,0.06388760673897993
1830,0,0,1,0.4444444444444444,1,1,1,1,2,0,3,0.02238805970149252,0.0782367874451881
1831,1,1,0,0.3055555555555555,2,2,0,2,0,1,3,0.4507462686567164,0.15728132933302563
1832,1,1,0,0.7916666666666666,0,0,0,0,0,1,2,0.2646766169154229,0.29473228709900756
1833,0,0,0,0.013888888888888888,2,0,0,0,0,0,2,0.2955223880597015,0.0033637202861758597
1834,1,0,0,0.013888888888888888,0,0,0,0,0,0,2,0.2671641791044776,0.003034848834525733
1835,0,1,0,0.013888888888888888,0,0,0,0,0,1,2,0.26616915422885573,0.0030233094853450264
1836,0,0,0,0.3333333333333333,0,0,0,2,0,1,2,0.7736318407960199,0.24274751903992614
1837,0,0,0,0.013888888888888888,1,1,1,1,0,0,0,0.01791044776119402,0.0001442418647588273
1838,1,0,0,0.75,0,2,0,0,0,1,2,0.7144278606965173,0.566928225248096
1839,0,0,0,0.05555555555555555,1,1,1,1,2,1,1,0.07014925373134329,0.011325871220863145
1840,0,1,1,0.9027777777777777,2,0,2,2,2,0,0,0.899502487562189,0.7984248788368336
1841,0,1,0,0.7777777777777777,1,1,1,1,1,0,2,0.06019900497512437,0.14342257096699748
1842,0,0,0,0.625,2,0,2,0,0,1,2,0.5741293532338309,0.3756058158319871
1843,0,1,1,0.986111111111111,1,1,1,1,2,0,1,0.014427860696517386,0.16121047772905608
1844,0,1,0,0.8194444444444444,2,2,2,0,1,0,1,0.4791044776119403,0.45458112162474035
1845,0,0,0,0.9583333333333333,0,2,2,0,1,1,0,0.17412935323383083,0.2854200323101777
1846,0,0,0,0.2638888888888889,1,1,1,1,1,0,3,0.00547263681592039,0.030048465266558962
1847,0,1,1,0.7638888888888888,1,1,1,1,2,0,1,0.011442786069651711,0.12280175398107547
1848,0,0,0,0.5277777777777778,1,1,1,1,1,0,3,0.010447761194029848,0.08501038541426265
1849,0,0,0,0.1388888888888889,0,0,0,0,0,1,2,0.2716417910447761,0.04428802215555044
1850,1,1,0,0.6527777777777778,2,2,2,0,0,1,1,0.4895522388059702,0.37309023771059313
1851,0,1,0,0.027777777777777776,0,0,0,0,0,1,2,0.16766169154228855,0.0057639049157627515
1852,0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0.27810945273631843,0.0031617816755135017
1853,0,0,0,0.013888888888888888,0,0,0,0,0,0,2,0.2676616915422885,0.0030406185091160854
1854,1,0,0,0.013888888888888888,0,2,2,0,0,1,2,0.24925373134328355,0.002827140549273021
1855,0,1,1,0.6388888888888888,1,1,1,1,2,1,3,0.01840796019900498,0.10593699515347335
1856,1,0,0,0.5277777777777778,2,2,0,0,0,1,1,0.38706467661691535,0.2575409646895915
1857,0,1,0,0.9027777777777777,2,0,2,2,2,0,1,0.4044776119402985,0.4429148396030464
1858,0,1,0,0.2638888888888889,2,0,0,0,0,1,2,0.5467661691542288,0.16412416339718439
1859,0,0,0,0.7222222222222222,0,2,0,0,0,1,2,0.6676616915422885,0.4984768059081468
1860,0,1,1,0.986111111111111,1,1,1,1,2,0,3,0.011940298507462671,0.15689476113547196
1861,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.2756218905472637,0.003132933302561736
1862,1,0,0,0.7222222222222222,0,2,2,2,0,1,2,0.32089552238805974,0.29396492037849065
1863,0,1,0,0.08333333333333333,1,1,1,1,1,0,3,0.0681592039800995,0.017562889453034847
1864,1,1,0,0.3611111111111111,0,0,2,0,1,0,3,0.4223880597014925,0.18216016616662822
1865,1,0,0,0.6666666666666666,0,2,0,0,1,1,2,0.8034825870646766,0.5452977152088623
1866,0,1,1,0.8888888888888888,2,0,0,2,1,1,0,0.8572139303482588,0.7734594968843758
1867,0,0,0,0.041666666666666664,0,2,0,0,0,0,2,0.6517412935323383,0.02636164320332333
1868,0,0,0,0.013888888888888888,0,0,0,0,0,1,0,0.2567164179104477,0.0029136856681283175
1869,0,1,1,1.0,1,1,1,1,2,0,1,0.05820895522388059,0.1979979229171475
1870,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.2716417910447761,0.00308677590583891
1871,0,1,1,0.7083333333333333,2,2,0,0,0,1,2,0.7517412935323382,0.5216420493884145
1872,0,1,1,0.5694444444444444,1,1,1,1,2,0,0,0.014427860696517386,0.09063581813985692
1873,0,1,1,1.0,2,2,2,0,2,1,1,0.5213930348258707,0.5760846988229863
1874,0,1,0,0.5972222222222222,2,2,0,2,2,0,1,0.6786069651741293,0.41030463881837065
1875,0,1,0,1.0,2,2,2,2,2,1,1,0.953731343283582,0.930948534502654
1876,0,1,0,0.6527777777777778,0,0,0,0,1,1,1,0.7656716417910447,0.5243711054696515
1877,0,0,0,1.0,2,2,2,2,2,0,1,0.699502487562189,0.7320043849526887
1878,0,0,0,0.041666666666666664,1,1,1,1,0,1,1,0.02487562189054726,0.005573505654281098
1879,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5154228855721392,0.005913916455111932
1880,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.6741293532338308,0.016922455573505652
1881,0,0,0,0.3611111111111111,2,2,0,0,0,1,0,0.2626865671641791,0.1312889453034849
1882,0,1,1,0.40277777777777773,2,0,0,0,0,1,3,0.4174129353233831,0.20947957535195016
1883,1,1,0,0.4861111111111111,2,2,0,2,0,1,0,0.818407960199005,0.41940341564735745
1884,0,0,0,0.375,2,2,0,0,1,0,0,0.37014925373134333,0.16834179552273254
1885,0,1,1,0.3333333333333333,2,2,0,2,0,1,1,0.517910447761194,0.19474382644818833
1886,0,1,1,0.9305555555555555,2,0,2,2,2,1,0,0.4194029850746268,0.45406185091160856
1887,0,0,0,0.2222222222222222,0,0,0,0,0,0,2,0.5412935323383085,0.13564504961920149
1888,0,0,0,0.3194444444444444,0,2,2,0,1,0,0,0.37363184079601985,0.1510558504500346
1889,0,0,0,0.19444444444444442,0,2,0,0,0,1,3,0.12786069651741294,0.046261250865451194
1890,0,1,1,0.013888888888888888,1,1,1,1,0,1,2,0.027363184079601977,0.0002538656819755362
1891,1,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.2671641791044776,0.003034848834525733
1892,1,0,0,0.05555555555555555,0,2,0,0,0,1,1,0.32537313432835824,0.021757442880221554
1893,0,0,1,0.2222222222222222,2,2,0,0,0,1,2,0.5059701492537313,0.12288252942534042
1894,0,1,0,0.6388888888888888,0,0,0,0,0,1,2,0.2557213930348259,0.22952342487883684
1895,0,0,1,0.9444444444444444,2,2,0,2,2,1,0,0.6791044776119403,0.6766616662820217
1896,0,0,0,0.5277777777777778,2,2,2,2,0,0,2,0.5144278606965175,0.3044945765058851
1897,1,1,0,0.41666666666666663,0,2,0,0,0,1,0,0.31990049751243776,0.17409416108931458
1898,1,0,0,0.06944444444444445,0,0,0,0,0,0,2,0.6039800995024875,0.041495499653819524
1899,0,0,0,0.2361111111111111,0,2,2,0,0,1,1,0.7233830845771144,0.18386798984537273
1900,0,1,1,0.05555555555555555,1,1,1,1,2,0,3,0.01641791044776117,0.006675513501038542
1901,0,0,0,0.16666666666666666,1,1,1,1,1,0,2,0.018905472636815884,0.027913685668128317
1902,0,1,1,1.0,2,2,2,2,2,1,1,0.7199004975124377,0.7411781675513501
1903,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.7338308457711442,0.028617585968151397
1904,0,0,0,0.7777777777777777,0,2,0,2,0,1,2,0.7582089552238807,0.5891760904684976
1905,0,0,0,0.5694444444444444,1,1,1,1,1,1,3,0.06567164179104479,0.10886798984537273
1906,0,0,0,0.5555555555555556,0,2,0,2,1,0,1,0.17661691542288555,0.1574082621740134
1907,0,0,0,0.09722222222222221,2,2,0,2,0,1,2,0.599502487562189,0.06372605585045003
1908,0,0,0,0.9583333333333333,1,1,1,1,2,0,1,0.01691542288557213,0.15930648511423956
1909,0,1,1,0.09722222222222221,1,1,1,1,1,0,3,0.023880597014925342,0.015139626125086545
1910,0,1,1,0.06944444444444445,0,2,0,0,0,1,2,0.12189054726368159,0.017124394184168012
1911,0,1,1,1.0,2,2,2,2,2,0,1,0.8741293532338307,0.8814447265174243
1912,0,1,1,0.611111111111111,1,1,1,1,1,1,0,0.02238805970149252,0.0976517424417263
1913,0,0,0,0.9027777777777777,0,2,2,0,1,1,2,0.7686567164179104,0.7079448419109162
1914,0,0,0,0.041666666666666664,0,0,0,2,0,0,2,0.4611940298507462,0.017932148626817447
1915,0,0,0,0.3333333333333333,0,0,0,2,0,1,1,0.32686567164179103,0.14433417955227326
1916,0,0,0,0.611111111111111,0,2,2,0,0,1,0,0.6621890547263681,0.4435437341333949
1917,1,1,0,1.0,2,2,2,2,2,0,1,0.7049751243781094,0.7308562197092083
1918,0,0,0,0.3333333333333333,2,0,0,2,0,0,2,0.3651741293532338,0.15343872605585046
1919,0,0,0,0.013888888888888888,0,0,2,0,0,0,3,0.3248756218905472,0.003704131087006693
1920,0,1,0,0.3055555555555555,1,1,1,1,0,1,0,0.021890547263681587,0.052244403415647366
1921,0,1,1,0.9722222222222222,0,2,2,2,2,1,1,0.6736318407960199,0.6823159473805678
1922,0,1,1,0.3472222222222222,0,0,0,0,0,0,2,0.4189054726368159,0.159918070620817
1923,0,1,1,0.5138888888888888,1,1,1,1,2,0,0,0.015422885572139305,0.08161781675513502
1924,1,1,1,0.3055555555555555,0,0,0,0,0,0,0,0.6676616915422885,0.22418647588276022
1925,0,1,1,0.8194444444444444,0,0,2,2,2,1,0,0.535820895522388,0.48188899146088165
1926,0,1,1,0.6805555555555555,0,0,2,0,0,1,2,0.8114427860696517,0.5600796215093469
1927,0,1,1,0.6527777777777778,0,0,2,2,0,1,0,0.8865671641791043,0.5885241172397877
1928,0,1,1,0.4305555555555555,1,1,1,1,0,1,3,0.012935323383084563,0.0738691437802908
1929,0,1,1,0.013888888888888888,0,0,0,0,0,1,2,0.6248756218905472,0.007183244864989614
1930,0,0,0,0.041666666666666664,1,1,1,1,0,1,2,0.02238805970149252,0.00671013154858066
1931,0,1,0,0.736111111111111,0,2,2,2,1,1,0,0.9308457711442785,0.6682379413801062
1932,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.019402985074626844,0.0001615508885298867
1933,0,0,0,0.2777777777777778,1,1,1,1,1,1,3,0.014427860696517386,0.04582275559658435
1934,0,0,0,0.041666666666666664,2,2,0,0,0,1,2,0.6054726368159203,0.026275098084468037
1935,0,0,0,0.7083333333333333,1,1,1,1,1,1,0,0.015920398009950265,0.11287214401107779
1936,0,1,0,0.7083333333333333,2,2,0,2,1,1,0,0.4203980099502488,0.3607604431110085
1937,0,1,1,0.18055555555555555,1,1,1,1,2,0,3,0.012935323383084563,0.028444495730440805
1938,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.026368159203980085,0.00024232633279483006
1939,0,0,1,0.013888888888888888,1,1,1,1,0,1,3,0.027860696517412936,0.0002596353565658895
1940,0,0,0,0.875,2,2,2,2,1,0,2,0.5298507462686567,0.5259058389106854
1941,0,0,0,0.041666666666666664,0,0,0,0,0,0,3,0.3621890547263681,0.019651511654742673
1942,0,0,0,0.6388888888888888,1,1,1,1,2,0,1,0.009452736318407956,0.10262520193861066
1943,0,0,0,0.013888888888888888,0,0,0,0,0,1,1,0.3139303482587064,0.003577198246018924
1944,0,0,1,0.1111111111111111,0,0,0,0,0,0,3,0.07213930348258707,0.022663281790906993
1945,0,1,1,0.986111111111111,1,1,1,1,2,0,0,0.02238805970149252,0.17103046388183707
1946,0,1,1,0.7638888888888888,0,0,2,0,0,1,1,0.7179104477611941,0.5862393261020078
1947,0,0,0,0.9722222222222222,0,2,2,2,1,1,0,0.7164179104477612,0.7347276713593354
1948,0,0,0,0.027777777777777776,0,0,0,0,0,0,2,0.6218905472636815,0.01623009462266328
1949,0,1,1,0.9305555555555555,2,0,0,2,2,0,0,0.8592039800995025,0.792401338564505
1950,0,1,0,0.9027777777777777,0,2,0,0,0,1,0,0.7323383084577114,0.683366028156012
1951,0,1,0,0.19444444444444442,0,0,2,0,0,0,1,0.31791044776119404,0.07501153934918071
1952,0,1,1,0.2777777777777778,0,0,2,2,0,1,0,0.7686567164179104,0.2189476113547196
1953,0,0,1,0.013888888888888888,0,2,0,0,0,1,2,0.5681592039800994,0.0065255019616893605
1954,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5691542288557214,0.006537041310870067
1955,0,1,1,0.6805555555555555,0,0,0,0,0,1,0,0.7676616915422886,0.5302504038772213
1956,0,0,0,1.0,2,2,2,0,2,1,0,0.8263681592039801,0.8357315947380568
1957,0,1,0,0.6388888888888888,2,0,0,0,0,0,2,0.34676616915422886,0.28167551350103853
1958,0,0,0,0.3333333333333333,0,2,2,0,0,1,0,0.6626865671641791,0.23424878836833607
1959,0,1,1,0.06944444444444445,0,2,0,2,0,0,2,0.15920398009950248,0.016703207939072238
1960,0,1,1,0.4583333333333333,0,2,2,2,0,0,1,0.7,0.3311677821370874
1961,0,0,0,0.5833333333333333,2,2,0,0,1,1,0,0.41691542288557215,0.27726748211400876
